                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    184,                0.68191,                0.40831,                0.91298,                0.97592,                0.94828,                0.96672,                0.83752,                 0.5899,                0.31616,                0.79853,              0.0081883,              0.0081883,              0.0081883
                    185,                 0.6822,                0.40642,                0.91433,                0.97632,                0.94814,                0.96667,                0.83757,                0.58909,                0.31558,                0.79801,              0.0081784,              0.0081784,              0.0081784
                    186,                0.67782,                0.40487,                 0.9135,                0.97632,                0.94723,                0.96672,                0.83769,                0.58839,                0.31501,                0.79754,              0.0081685,              0.0081685,              0.0081685
                    187,                0.68062,                0.40755,                 0.9138,                 0.9765,                0.94745,                0.96671,                0.83765,                0.58803,                0.31413,                0.79753,              0.0081586,              0.0081586,              0.0081586
                    188,                0.67547,                0.40697,                0.91346,                0.97669,                0.94661,                0.96634,                0.83766,                0.58808,                0.31486,                0.79725,              0.0081487,              0.0081487,              0.0081487
                    189,                0.69057,                0.40814,                0.91675,                0.97671,                0.94672,                0.96678,                0.83753,                0.58751,                0.31469,                 0.7971,              0.0081388,              0.0081388,              0.0081388
                    190,                0.67701,                 0.4057,                0.91433,                0.97669,                0.94696,                0.96678,                 0.8378,                0.58698,                0.31467,                0.79681,              0.0081289,              0.0081289,              0.0081289
                    191,                0.67452,                 0.3976,                0.91311,                0.97729,                0.94739,                 0.9668,                0.83851,                0.58623,                0.31423,                0.79654,               0.008119,               0.008119,               0.008119
                    192,                0.67668,                0.40021,                0.90601,                 0.9773,                 0.9477,                0.96684,                0.83844,                0.58612,                0.31414,                0.79634,              0.0081091,              0.0081091,              0.0081091
                    193,                0.67395,                0.39837,                0.91035,                0.97713,                0.94786,                0.96619,                 0.8386,                0.58514,                0.31338,                0.79613,              0.0080992,              0.0080992,              0.0080992
                    194,                0.67919,                0.40437,                0.91242,                0.97693,                0.94771,                0.96615,                0.83793,                0.58501,                0.31345,                0.79581,              0.0080893,              0.0080893,              0.0080893
                    195,                0.68022,                0.39935,                0.91089,                0.97692,                0.94825,                0.96693,                0.83881,                0.58441,                0.31264,                0.79547,              0.0080794,              0.0080794,              0.0080794
                    196,                 0.6695,                0.39284,                0.90713,                0.97778,                0.94787,                0.96696,                0.83853,                0.58452,                 0.3127,                0.79506,              0.0080695,              0.0080695,              0.0080695
                    197,                0.67598,                0.40454,                0.91165,                0.97774,                0.94798,                0.96702,                0.83876,                0.58388,                0.31234,                0.79488,              0.0080596,              0.0080596,              0.0080596
                    198,                0.67496,                0.39875,                0.90863,                0.97777,                0.94775,                0.96698,                0.83868,                0.58355,                0.31168,                0.79474,              0.0080497,              0.0080497,              0.0080497
                    199,                 0.6704,                0.39958,                0.90797,                0.97751,                0.94754,                0.96704,                0.83916,                0.58294,                0.31112,                0.79466,              0.0080398,              0.0080398,              0.0080398
                    200,                0.67005,                0.39839,                0.90724,                 0.9785,                0.94746,                0.96702,                0.83926,                0.58306,                0.31135,                0.79436,              0.0080299,              0.0080299,              0.0080299
                    201,                0.66855,                0.40082,                0.90514,                0.97818,                 0.9472,                0.96701,                0.83939,                0.58263,                0.31147,                0.79409,                0.00802,                0.00802,                0.00802
                    202,                0.67181,                0.39665,                0.90586,                0.97818,                0.94623,                0.96698,                0.83968,                0.58197,                0.31121,                0.79392,              0.0080101,              0.0080101,              0.0080101
                    203,                0.66793,                 0.3992,                0.90837,                0.97833,                0.94612,                0.96697,                 0.8403,                0.58171,                0.31128,                 0.7936,              0.0080002,              0.0080002,              0.0080002
                    204,                0.67601,                0.40063,                0.90927,                 0.9783,                0.94612,                0.96692,                0.84024,                0.58185,                0.31152,                0.79345,              0.0079903,              0.0079903,              0.0079903
                    205,                0.66632,                0.39539,                0.90549,                0.97808,                0.94621,                0.96694,                 0.8404,                0.58184,                  0.312,                 0.7935,              0.0079804,              0.0079804,              0.0079804
                    206,                0.66841,                0.39714,                0.90722,                0.97824,                0.94612,                0.96699,                0.84081,                0.58168,                0.31183,                0.79348,              0.0079705,              0.0079705,              0.0079705
                    207,                0.66605,                0.39457,                0.90932,                0.97857,                0.94605,                0.96691,                0.84104,                0.58139,                0.31169,                0.79334,              0.0079606,              0.0079606,              0.0079606
                    208,                 0.6639,                0.39204,                0.90662,                0.97875,                0.94598,                0.96779,                0.84101,                0.58094,                0.31185,                0.79324,              0.0079507,              0.0079507,              0.0079507
                    209,                0.66552,                0.39542,                0.90688,                0.97869,                 0.9456,                0.96693,                0.84146,                0.58083,                0.31136,                0.79326,              0.0079408,              0.0079408,              0.0079408
                    210,                0.66557,                0.39458,                0.90822,                0.97895,                0.94559,                0.96716,                0.84187,                0.58078,                0.31121,                0.79325,              0.0079309,              0.0079309,              0.0079309
                    211,                0.66931,                0.39691,                0.90496,                0.97667,                0.94743,                0.96801,                0.84169,                0.58042,                0.31078,                0.79324,               0.007921,               0.007921,               0.007921
                    212,                0.66254,                0.39513,                0.90426,                0.97667,                0.94755,                0.96804,                0.84168,                 0.5798,                0.31039,                0.79296,              0.0079111,              0.0079111,              0.0079111
                    213,                0.66369,                0.39329,                0.90258,                0.97729,                0.94762,                0.96807,                0.84178,                0.57903,                0.31016,                0.79271,              0.0079012,              0.0079012,              0.0079012
                    214,                0.66843,                0.39381,                0.90857,                0.97708,                0.94782,                0.96811,                0.84225,                0.57874,                0.31012,                0.79245,              0.0078913,              0.0078913,              0.0078913
                    215,                0.65537,                 0.3906,                0.90289,                0.97647,                0.94762,                0.96812,                0.84237,                0.57815,                0.30973,                0.79238,              0.0078814,              0.0078814,              0.0078814
                    216,                0.67179,                0.39549,                0.90588,                0.97652,                 0.9475,                0.96813,                0.84279,                0.57811,                0.31003,                0.79217,              0.0078715,              0.0078715,              0.0078715
                    217,                0.66649,                0.39176,                0.90497,                0.97657,                0.94748,                0.96812,                0.84318,                0.57703,                0.30958,                0.79181,              0.0078616,              0.0078616,              0.0078616
                    218,                0.66425,                0.39161,                0.90236,                0.97657,                 0.9474,                0.96816,                0.84331,                0.57661,                0.30938,                0.79155,              0.0078517,              0.0078517,              0.0078517
                    219,                0.66297,                0.39349,                0.90248,                0.97671,                0.94738,                0.96817,                0.84326,                0.57604,                0.30879,                0.79134,              0.0078418,              0.0078418,              0.0078418
                    220,                0.65771,                  0.388,                0.90431,                0.97748,                 0.9473,                 0.9682,                0.84382,                0.57556,                0.30867,                0.79113,              0.0078319,              0.0078319,              0.0078319
                    221,                0.65387,                0.39077,                0.90505,                0.97766,                0.94716,                0.96824,                0.84331,                0.57525,                 0.3087,                0.79092,               0.007822,               0.007822,               0.007822
                    222,                0.65194,                 0.3845,                0.90149,                0.97747,                0.94693,                0.96843,                0.84399,                0.57496,                0.30863,                0.79073,              0.0078121,              0.0078121,              0.0078121
                    223,                0.65534,                0.38808,                0.90115,                0.97513,                0.94957,                0.96759,                0.84424,                0.57484,                0.30798,                0.79055,              0.0078022,              0.0078022,              0.0078022
                    224,                0.66109,                0.39121,                0.90145,                0.97476,                0.94966,                0.96762,                0.84437,                0.57472,                0.30817,                 0.7904,              0.0077923,              0.0077923,              0.0077923
                    225,                0.65092,                0.38347,                0.89987,                0.97744,                0.94671,                0.96767,                0.84432,                0.57466,                0.30806,                0.79028,              0.0077824,              0.0077824,              0.0077824
                    226,                0.65782,                0.38654,                0.90203,                0.97746,                0.94739,                0.96769,                0.84387,                0.57486,                0.30773,                0.79024,              0.0077725,              0.0077725,              0.0077725
                    227,                0.65925,                0.38864,                0.90138,                0.97554,                0.94941,                0.96773,                0.84354,                 0.5745,                0.30768,                0.79007,              0.0077626,              0.0077626,              0.0077626
                    228,                0.65815,                0.39055,                0.90425,                0.97514,                0.94959,                0.96776,                0.84332,                0.57437,                 0.3077,                0.78995,              0.0077527,              0.0077527,              0.0077527
                    229,                 0.6525,                0.38464,                0.90112,                0.97517,                0.94957,                0.96779,                0.84371,                0.57449,                0.30729,                 0.7898,              0.0077428,              0.0077428,              0.0077428
                    230,                0.65538,                0.38783,                0.90139,                0.97533,                0.94946,                0.96776,                0.84396,                0.57383,                0.30722,                0.78968,              0.0077329,              0.0077329,              0.0077329
                    231,                0.65123,                0.38562,                0.90052,                0.97569,                0.94881,                0.96759,                0.84393,                0.57395,                0.30711,                0.78965,               0.007723,               0.007723,               0.007723
                    232,                0.65278,                0.38422,                0.90044,                0.97577,                0.94862,                0.96758,                0.84394,                0.57373,                0.30694,                0.78951,              0.0077131,              0.0077131,              0.0077131
                    233,                0.65952,                0.38933,                0.90549,                0.97645,                 0.9491,                0.96761,                0.84412,                0.57357,                0.30683,                0.78941,              0.0077032,              0.0077032,              0.0077032
                    234,                0.64549,                0.37976,                0.90141,                0.97656,                0.94899,                0.96763,                0.84398,                0.57334,                0.30671,                0.78934,              0.0076933,              0.0076933,              0.0076933
                    235,                0.64992,                 0.3834,                0.89813,                0.97621,                 0.9487,                0.96846,                0.84422,                0.57296,                0.30645,                0.78925,              0.0076834,              0.0076834,              0.0076834
                    236,                0.64351,                0.38195,                0.89653,                0.97583,                0.94871,                 0.9685,                0.84423,                0.57297,                0.30664,                0.78909,              0.0076735,              0.0076735,              0.0076735
                    237,                0.65024,                0.38144,                0.90019,                  0.976,                0.94872,                0.96856,                0.84437,                0.57224,                0.30681,                0.78888,              0.0076636,              0.0076636,              0.0076636
                    238,                0.65121,                0.38338,                0.89985,                0.97586,                0.94869,                0.96855,                0.84459,                0.57174,                0.30662,                0.78865,              0.0076537,              0.0076537,              0.0076537
                    239,                0.64083,                0.37577,                 0.8974,                0.97558,                0.94827,                0.96858,                0.84463,                0.57136,                0.30628,                0.78853,              0.0076438,              0.0076438,              0.0076438
                    240,                0.64546,                0.38318,                0.89987,                0.97579,                0.94865,                0.96863,                0.84492,                0.57121,                0.30628,                0.78841,              0.0076339,              0.0076339,              0.0076339
                    241,                 0.6479,                0.38526,                 0.8997,                0.97577,                0.94891,                0.96867,                0.84498,                0.57084,                0.30591,                0.78819,               0.007624,               0.007624,               0.007624
                    242,                 0.6505,                0.38492,                  0.902,                0.97551,                0.94896,                 0.9687,                0.84501,                0.57047,                0.30594,                0.78796,              0.0076141,              0.0076141,              0.0076141
                    243,                0.64212,                0.37983,                0.89897,                0.97526,                0.94902,                0.96872,                0.84532,                 0.5702,                0.30582,                 0.7878,              0.0076042,              0.0076042,              0.0076042
                    244,                0.64466,                0.37877,                0.89959,                0.98032,                0.94392,                0.96875,                0.84526,                0.56977,                0.30583,                0.78755,              0.0075943,              0.0075943,              0.0075943
                    245,                0.64008,                0.37613,                0.89748,                0.98055,                0.94391,                0.96874,                0.84545,                0.56946,                0.30535,                0.78738,              0.0075844,              0.0075844,              0.0075844
                    246,                0.64584,                0.37801,                0.89799,                0.98062,                0.94389,                0.96874,                0.84586,                0.56882,                0.30501,                 0.7873,              0.0075745,              0.0075745,              0.0075745
                    247,                0.64076,                0.38153,                0.89621,                0.98054,                0.94392,                0.96873,                0.84601,                0.56845,                0.30484,                0.78711,              0.0075646,              0.0075646,              0.0075646
                    248,                 0.6388,                0.37447,                0.89379,                0.98057,                0.94391,                0.96876,                0.84581,                0.56798,                0.30456,                  0.787,              0.0075547,              0.0075547,              0.0075547
                    249,                0.64445,                0.37925,                0.89763,                 0.9808,                0.94392,                0.96875,                 0.8455,                0.56799,                0.30407,                0.78694,              0.0075448,              0.0075448,              0.0075448
                    250,                0.64138,                0.37887,                0.89658,                 0.9807,                 0.9439,                0.96894,                0.84596,                0.56778,                0.30379,                0.78689,              0.0075349,              0.0075349,              0.0075349
                    251,                0.64004,                0.37844,                0.89491,                0.98086,                 0.9439,                0.96893,                0.84611,                0.56735,                0.30375,                0.78673,               0.007525,               0.007525,               0.007525
                    252,                0.64568,                0.37933,                0.89738,                0.98355,                 0.9435,                0.96896,                 0.8465,                0.56716,                0.30355,                0.78679,              0.0075151,              0.0075151,              0.0075151
                    253,                0.63676,                0.37691,                0.89897,                0.98284,                0.94385,                0.96901,                0.84619,                0.56699,                0.30366,                0.78678,              0.0075052,              0.0075052,              0.0075052
                    254,                0.64148,                0.37329,                0.89443,                0.98448,                0.94346,                0.96902,                0.84636,                0.56731,                0.30325,                0.78669,              0.0074953,              0.0074953,              0.0074953
                    255,                0.64216,                0.37459,                0.89316,                0.98447,                0.94345,                0.96902,                 0.8465,                0.56679,                0.30322,                0.78646,              0.0074854,              0.0074854,              0.0074854
                    256,                0.63569,                0.37458,                0.89841,                0.98455,                0.94345,                0.96907,                0.84725,                0.56614,                0.30313,                0.78631,              0.0074755,              0.0074755,              0.0074755
                    257,                0.64009,                0.37281,                0.89233,                0.98381,                0.94346,                 0.9689,                0.84743,                0.56618,                0.30316,                0.78621,              0.0074656,              0.0074656,              0.0074656
                    258,                0.63805,                0.37141,                0.89417,                0.98375,                0.94346,                0.96889,                0.84735,                0.56613,                0.30285,                0.78602,              0.0074557,              0.0074557,              0.0074557
                    259,                0.63507,                0.37788,                0.89547,                 0.9836,                0.94349,                0.96901,                0.84725,                0.56594,                0.30281,                0.78593,              0.0074458,              0.0074458,              0.0074458
                    260,                 0.6357,                0.37329,                0.89125,                 0.9843,                0.94333,                0.96894,                0.84794,                 0.5655,                0.30222,                0.78575,              0.0074359,              0.0074359,              0.0074359
                    261,                0.63972,                0.38006,                0.89633,                0.98403,                 0.9435,                0.96906,                0.84796,                0.56535,                0.30237,                0.78565,               0.007426,               0.007426,               0.007426
                    262,                0.63855,                0.37468,                 0.8955,                0.98415,                 0.9435,                0.96893,                0.84808,                0.56508,                0.30202,                 0.7855,              0.0074161,              0.0074161,              0.0074161
                    263,                0.63341,                0.37666,                0.89698,                0.98417,                 0.9435,                0.96895,                0.84775,                0.56507,                0.30221,                0.78535,              0.0074062,              0.0074062,              0.0074062
                    264,                0.63907,                0.37517,                0.89457,                0.98409,                 0.9435,                0.96895,                0.84815,                0.56459,                0.30218,                0.78525,              0.0073963,              0.0073963,              0.0073963
                    265,                0.63538,                0.37246,                0.89323,                0.98422,                 0.9435,                0.96895,                0.84832,                0.56444,                  0.302,                0.78516,              0.0073864,              0.0073864,              0.0073864
                    266,                0.63065,                0.37541,                0.89414,                0.98439,                0.94363,                  0.969,                0.84834,                0.56395,                0.30174,                0.78501,              0.0073765,              0.0073765,              0.0073765
                    267,                 0.6352,                0.37389,                0.89614,                0.98462,                0.94352,                0.96903,                0.84861,                0.56374,                0.30177,                0.78483,              0.0073666,              0.0073666,              0.0073666
                    268,                0.63633,                0.37111,                0.89341,                0.98469,                0.94348,                0.96903,                0.84878,                0.56368,                0.30162,                0.78479,              0.0073567,              0.0073567,              0.0073567
                    269,                0.63658,                0.37386,                0.89511,                0.98437,                0.94368,                0.96907,                0.84878,                0.56291,                0.30142,                0.78464,              0.0073468,              0.0073468,              0.0073468
                    270,                0.62988,                0.37309,                0.89288,                0.98435,                0.94376,                0.96908,                0.84864,                0.56264,                0.30119,                0.78458,              0.0073369,              0.0073369,              0.0073369
                    271,                0.63644,                0.37498,                 0.8928,                0.98393,                0.94373,                0.96913,                 0.8487,                0.56238,                0.30109,                0.78442,               0.007327,               0.007327,               0.007327
                    272,                0.63549,                0.36984,                0.89058,                0.98392,                0.94382,                0.96913,                0.84874,                0.56277,                0.30101,                0.78432,              0.0073171,              0.0073171,              0.0073171
                    273,                 0.6264,                0.36951,                0.89202,                0.98374,                0.94391,                0.96914,                0.84871,                0.56235,                0.30088,                0.78424,              0.0073072,              0.0073072,              0.0073072
                    274,                0.63041,                0.37108,                0.89321,                0.98374,                0.94391,                0.96912,                0.84894,                0.56208,                 0.3006,                0.78419,              0.0072973,              0.0072973,              0.0072973
                    275,                0.62696,                0.37193,                0.89419,                0.98348,                 0.9445,                0.96851,                0.84895,                0.56173,                0.30066,                0.78407,              0.0072874,              0.0072874,              0.0072874
                    276,                0.63284,                 0.3745,                 0.8946,                0.98317,                0.94459,                0.96927,                0.84895,                0.56191,                 0.3005,                0.78399,              0.0072775,              0.0072775,              0.0072775
                    277,                0.62374,                0.36576,                0.88906,                0.98339,                0.94397,                0.96928,                0.84921,                0.56142,                0.30048,                0.78391,              0.0072676,              0.0072676,              0.0072676
                    278,                0.63476,                0.37247,                0.89493,                0.98359,                0.94402,                0.96856,                0.84938,                0.56093,                 0.3008,                0.78383,              0.0072577,              0.0072577,              0.0072577
                    279,                0.62333,                0.36425,                0.88864,                0.98364,                 0.9438,                0.96851,                0.84919,                0.56043,                0.30088,                0.78369,              0.0072478,              0.0072478,              0.0072478
                    280,                 0.6323,                0.37238,                0.89148,                0.98359,                0.94393,                0.96853,                0.84984,                0.56014,                0.30046,                0.78362,              0.0072379,              0.0072379,              0.0072379
                    281,                0.62519,                0.36649,                0.89146,                 0.9836,                0.94358,                0.96863,                0.84959,                0.55984,                0.30038,                0.78348,               0.007228,               0.007228,               0.007228
                    282,                0.63015,                0.37195,                  0.891,                0.98342,                0.94376,                 0.9692,                0.84963,                0.55955,                0.30056,                0.78339,              0.0072181,              0.0072181,              0.0072181
                    283,                0.62739,                0.37146,                0.89612,                0.98335,                0.94376,                0.96928,                 0.8499,                0.55952,                0.30065,                0.78336,              0.0072082,              0.0072082,              0.0072082
                    284,                0.62363,                0.36747,                0.88724,                 0.9833,                0.94545,                0.96924,                0.84994,                0.55944,                0.30078,                 0.7832,              0.0071983,              0.0071983,              0.0071983
                    285,                0.62558,                0.36956,                0.89027,                0.98378,                0.94475,                0.96879,                0.85034,                 0.5587,                0.30044,                0.78321,              0.0071884,              0.0071884,              0.0071884
                    286,                0.62498,                0.36567,                0.89283,                0.98311,                 0.9448,                0.96868,                0.85016,                 0.5584,                0.30073,                0.78302,              0.0071785,              0.0071785,              0.0071785
                    287,                 0.6151,                0.36512,                0.88777,                0.98296,                0.94509,                0.96875,                0.85007,                0.55837,                0.30076,                0.78295,              0.0071686,              0.0071686,              0.0071686
                    288,                0.62296,                0.36614,                0.89481,                0.98323,                 0.9448,                0.96889,                0.85016,                0.55794,                0.30048,                0.78285,              0.0071587,              0.0071587,              0.0071587
                    289,                0.62467,                0.36536,                0.88996,                0.98316,                0.94483,                0.96933,                0.84991,                0.55758,                0.30023,                 0.7827,              0.0071488,              0.0071488,              0.0071488
                    290,                0.62763,                0.36818,                0.88906,                0.98286,                0.94533,                0.96933,                0.85006,                0.55746,                0.30015,                0.78259,              0.0071389,              0.0071389,              0.0071389
                    291,                0.62043,                0.36408,                0.88893,                0.98293,                0.94493,                0.96898,                0.85056,                0.55729,                0.30046,                0.78255,               0.007129,               0.007129,               0.007129
                    292,                0.62408,                0.36273,                0.89202,                0.98287,                0.94484,                0.96901,                0.85038,                0.55745,                0.30037,                0.78255,              0.0071191,              0.0071191,              0.0071191
                    293,                0.61843,                0.36414,                0.89171,                0.98262,                0.94511,                0.96904,                0.85032,                 0.5574,                0.30064,                 0.7825,              0.0071092,              0.0071092,              0.0071092
                    294,                0.61356,                0.36136,                0.88872,                 0.9829,                0.94493,                0.96907,                 0.8506,                0.55703,                0.30097,                0.78243,              0.0070993,              0.0070993,              0.0070993
                    295,                0.61737,                0.36312,                0.88824,                0.98342,                0.94473,                0.96908,                0.85006,                0.55724,                0.30107,                0.78228,              0.0070894,              0.0070894,              0.0070894
                    296,                0.62179,                0.36234,                0.88728,                0.98342,                 0.9447,                 0.9694,                0.85067,                0.55695,                0.30124,                0.78229,              0.0070795,              0.0070795,              0.0070795
                    297,                0.62547,                0.36396,                0.88768,                0.98304,                0.94473,                0.96907,                 0.8504,                0.55719,                0.30114,                0.78235,              0.0070696,              0.0070696,              0.0070696
                    298,                0.62109,                0.36496,                0.89171,                0.98273,                0.94484,                0.96909,                0.85014,                0.55679,                0.30128,                0.78231,              0.0070597,              0.0070597,              0.0070597
                    299,                0.62245,                 0.3663,                 0.8893,                0.98272,                0.94496,                0.96911,                0.85039,                 0.5572,                0.30134,                0.78237,              0.0070498,              0.0070498,              0.0070498
                    300,                0.61571,                0.36211,                0.88682,                0.98275,                0.94483,                0.96914,                0.85056,                0.55709,                 0.3007,                 0.7824,              0.0070399,              0.0070399,              0.0070399
                    301,                0.61855,                 0.3586,                0.88422,                0.98323,                0.94481,                0.96945,                0.85042,                0.55694,                0.30089,                0.78236,                0.00703,                0.00703,                0.00703
                    302,                0.62499,                0.36712,                0.89434,                0.98296,                0.94494,                0.96943,                0.85081,                0.55655,                0.30103,                0.78227,              0.0070201,              0.0070201,              0.0070201
                    303,                  0.615,                0.36077,                 0.8866,                  0.983,                0.94507,                 0.9695,                0.85101,                0.55659,                0.30106,                0.78221,              0.0070102,              0.0070102,              0.0070102
                    304,                0.62026,                0.36601,                 0.8876,                0.98307,                0.94509,                0.96916,                0.85125,                0.55635,                0.30094,                0.78205,              0.0070003,              0.0070003,              0.0070003
                    305,                0.61885,                0.36443,                0.88716,                0.98267,                0.94515,                0.96932,                0.85092,                0.55622,                0.30116,                0.78211,              0.0069904,              0.0069904,              0.0069904
                    306,                0.61313,                0.35801,                0.88525,                0.98376,                0.94507,                0.96934,                0.85119,                0.55572,                0.30086,                0.78199,              0.0069805,              0.0069805,              0.0069805
                    307,                0.61781,                0.36435,                0.88452,                0.98373,                0.94502,                0.96917,                0.85131,                0.55576,                0.30068,                0.78181,              0.0069706,              0.0069706,              0.0069706
                    308,                0.61811,                0.36025,                0.88547,                 0.9836,                0.94497,                0.96918,                0.85098,                0.55556,                0.30062,                0.78176,              0.0069607,              0.0069607,              0.0069607
                    309,                0.60825,                0.35977,                0.88646,                0.98368,                0.94493,                0.96937,                0.85078,                0.55521,                0.30073,                0.78156,              0.0069508,              0.0069508,              0.0069508
                    310,                0.62099,                0.36248,                0.89039,                0.98363,                0.94492,                0.96942,                0.85148,                0.55477,                0.30044,                0.78146,              0.0069409,              0.0069409,              0.0069409
                    311,                0.61413,                 0.3545,                0.88894,                0.98362,                0.94493,                0.96943,                0.85126,                0.55463,                0.30047,                0.78143,               0.006931,               0.006931,               0.006931
                    312,                0.61806,                0.36173,                0.88589,                0.98077,                 0.9454,                0.96951,                0.85124,                0.55471,                0.30032,                0.78132,              0.0069211,              0.0069211,              0.0069211
                    313,                0.61907,                0.36039,                0.88723,                0.98092,                0.94554,                0.96953,                0.85126,                0.55466,                0.30026,                0.78119,              0.0069112,              0.0069112,              0.0069112
                    314,                0.61178,                0.36004,                0.88527,                0.98088,                0.94555,                0.96958,                0.85154,                0.55414,                0.30012,                0.78109,              0.0069013,              0.0069013,              0.0069013
                    315,                0.61113,                0.35302,                0.88222,                0.98126,                0.94584,                0.96957,                0.85157,                0.55444,                0.29991,                 0.7811,              0.0068914,              0.0068914,              0.0068914
                    316,                0.61256,                0.35838,                 0.8836,                0.98126,                0.94593,                0.96957,                0.85173,                 0.5539,                0.29994,                0.78091,              0.0068815,              0.0068815,              0.0068815
                    317,                 0.6111,                 0.3574,                0.88586,                0.98134,                0.94588,                0.96957,                 0.8514,                0.55378,                0.30018,                 0.7809,              0.0068716,              0.0068716,              0.0068716
