                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     92,                0.70732,                0.41402,                 0.8749,                 0.9854,                0.94813,                0.96504,                0.84003,                0.67453,                0.33393,                0.79907,              0.0090991,              0.0090991,              0.0090991
                     93,                0.71267,                 0.4119,                0.87814,                0.98589,                0.94826,                0.96492,                0.83896,                0.67328,                0.33282,                 0.7988,              0.0090892,              0.0090892,              0.0090892
                     94,                0.71003,                0.41232,                 0.8782,                0.98593,                0.94734,                0.96473,                0.84011,                0.67202,                0.33143,                0.79839,              0.0090793,              0.0090793,              0.0090793
                     95,                0.71326,                0.41877,                0.88122,                0.98418,                0.94708,                0.96462,                0.84065,                0.66955,                0.32979,                0.79814,              0.0090694,              0.0090694,              0.0090694
                     96,                0.70675,                0.40728,                0.87796,                0.98684,                0.94414,                0.96473,                0.84155,                0.66993,                0.32959,                0.79804,              0.0090595,              0.0090595,              0.0090595
                     97,                0.70551,                0.40717,                0.87851,                0.98459,                0.94832,                0.96526,                 0.8416,                0.67152,                0.32952,                0.79804,              0.0090496,              0.0090496,              0.0090496
                     98,                0.70787,                0.40437,                0.87527,                0.98607,                0.94826,                 0.9655,                0.84175,                0.67194,                0.32778,                 0.7976,              0.0090397,              0.0090397,              0.0090397
                     99,                0.70153,                0.40262,                0.87522,                0.98581,                0.94974,                0.96558,                0.84242,                0.66989,                0.32756,                0.79712,              0.0090298,              0.0090298,              0.0090298
                    100,                0.69808,                0.40628,                0.87499,                0.98587,                0.95097,                 0.9656,                0.84285,                0.66793,                0.32757,                0.79679,              0.0090199,              0.0090199,              0.0090199
                    101,                0.69713,                0.40564,                0.87407,                0.98553,                0.95075,                0.96559,                0.84397,                0.66728,                0.32852,                0.79648,                0.00901,                0.00901,                0.00901
                    102,                0.69413,                0.40259,                0.87411,                 0.9854,                0.95051,                0.96548,                0.84337,                0.66668,                0.32792,                0.79615,              0.0090001,              0.0090001,              0.0090001
                    103,                0.70039,                0.40323,                0.87776,                0.98553,                0.95048,                0.96548,                0.84403,                0.66489,                0.32701,                0.79566,              0.0089902,              0.0089902,              0.0089902
                    104,                 0.7041,                0.40862,                 0.8751,                0.98504,                0.95034,                0.96535,                0.84369,                0.66354,                0.32622,                0.79546,              0.0089803,              0.0089803,              0.0089803
                    105,                0.69536,                0.40096,                0.87158,                0.98564,                0.94995,                 0.9661,                0.84359,                0.66282,                0.32649,                0.79522,              0.0089704,              0.0089704,              0.0089704
                    106,                0.70061,                0.40094,                0.87429,                0.98493,                0.94947,                0.96611,                0.84346,                0.66099,                0.32487,                0.79496,              0.0089605,              0.0089605,              0.0089605
                    107,                0.69353,                0.39687,                0.86975,                0.98469,                0.95019,                0.96709,                0.84385,                0.65808,                0.32381,                0.79485,              0.0089506,              0.0089506,              0.0089506
                    108,                0.69824,                0.40076,                0.87188,                0.98401,                0.94998,                0.96705,                0.84483,                0.65639,                0.32417,                 0.7946,              0.0089407,              0.0089407,              0.0089407
                    109,                0.69274,                0.39822,                0.87122,                0.98387,                0.94935,                0.96654,                0.84511,                0.65458,                0.32409,                0.79436,              0.0089308,              0.0089308,              0.0089308
                    110,                0.69099,                0.39691,                0.86751,                0.98398,                0.94995,                0.96658,                 0.8454,                0.65337,                0.32349,                0.79405,              0.0089209,              0.0089209,              0.0089209
                    111,                0.68404,                0.39282,                0.87044,                0.98373,                0.94964,                0.96672,                0.84579,                0.65161,                0.32253,                0.79372,               0.008911,               0.008911,               0.008911
                    112,                  0.689,                0.39846,                0.87085,                0.98293,                0.95024,                0.96678,                0.84614,                0.65063,                0.32256,                0.79347,              0.0089011,              0.0089011,              0.0089011
                    113,                0.68164,                0.39603,                0.86944,                0.98714,                0.94601,                0.96644,                0.84564,                0.65079,                0.32178,                0.79348,              0.0088912,              0.0088912,              0.0088912
                    114,                0.68902,                0.39755,                0.87268,                0.98734,                 0.9462,                0.96683,                0.84558,                0.65121,                0.32177,                0.79353,              0.0088813,              0.0088813,              0.0088813
                    115,                0.69057,                0.39462,                0.87211,                0.98519,                0.94847,                0.96638,                0.84568,                0.65069,                0.32115,                0.79341,              0.0088714,              0.0088714,              0.0088714
                    116,                0.68684,                0.39277,                0.86944,                0.98787,                0.94669,                0.96562,                0.84528,                0.65046,                0.32104,                0.79343,              0.0088615,              0.0088615,              0.0088615
                    117,                0.68491,                0.39221,                0.86969,                0.98723,                0.94757,                 0.9664,                0.84525,                0.65047,                0.32038,                0.79336,              0.0088516,              0.0088516,              0.0088516
                    118,                0.68375,                0.39592,                0.87306,                 0.9858,                0.94873,                0.96639,                0.84588,                0.64931,                0.32063,                0.79303,              0.0088417,              0.0088417,              0.0088417
                    119,                0.68382,                0.39104,                0.86842,                0.98596,                0.94876,                0.96639,                0.84522,                0.64897,                0.31983,                0.79285,              0.0088318,              0.0088318,              0.0088318
                    120,                0.68005,                0.38752,                0.86731,                0.98527,                 0.9485,                0.96563,                0.84566,                 0.6486,                0.32001,                0.79272,              0.0088219,              0.0088219,              0.0088219
                    121,                0.67972,                0.38833,                 0.8666,                0.98496,                0.94872,                0.96563,                0.84641,                0.64691,                0.31955,                0.79244,               0.008812,               0.008812,               0.008812
                    122,                 0.6795,                 0.3967,                0.86603,                0.98473,                0.94838,                0.96629,                 0.8458,                0.64611,                0.31944,                0.79231,              0.0088021,              0.0088021,              0.0088021
                    123,                0.67296,                  0.387,                0.86786,                0.98518,                0.94842,                0.96557,                0.84633,                0.64565,                0.31879,                0.79216,              0.0087922,              0.0087922,              0.0087922
                    124,                0.67277,                0.38722,                0.86657,                0.98526,                0.94832,                0.96564,                0.84643,                0.64476,                0.31817,                0.79202,              0.0087823,              0.0087823,              0.0087823
                    125,                0.67167,                0.39263,                0.86545,                0.98533,                0.94774,                0.96562,                0.84661,                0.64376,                0.31917,                0.79192,              0.0087724,              0.0087724,              0.0087724
                    126,                0.67532,                0.38893,                0.86861,                0.98545,                0.94822,                0.96652,                0.84636,                0.64389,                0.31892,                0.79176,              0.0087625,              0.0087625,              0.0087625
                    127,                0.67167,                0.38457,                0.86526,                0.98629,                0.94896,                0.96668,                0.84676,                0.64284,                0.31879,                0.79171,              0.0087526,              0.0087526,              0.0087526
                    128,                0.67414,                0.38395,                0.86619,                0.98626,                 0.9491,                0.96679,                 0.8477,                0.64151,                 0.3181,                0.79157,              0.0087427,              0.0087427,              0.0087427
                    129,                0.67041,                0.38296,                0.86744,                0.98635,                0.94905,                0.96682,                 0.8478,                0.64085,                0.31782,                0.79135,              0.0087328,              0.0087328,              0.0087328
                    130,                0.67424,                0.38981,                 0.8728,                 0.9863,                0.94912,                0.96583,                0.84785,                0.64052,                0.31721,                0.79121,              0.0087229,              0.0087229,              0.0087229
                    131,                0.67133,                0.38071,                0.86442,                0.98638,                0.94931,                0.96688,                0.84797,                0.63969,                0.31704,                 0.7912,               0.008713,               0.008713,               0.008713
                    132,                0.66369,                 0.3789,                 0.8636,                0.98637,                0.94928,                0.96585,                0.84825,                0.63974,                0.31734,                0.79111,              0.0087031,              0.0087031,              0.0087031
                    133,                0.66877,                0.38332,                0.86543,                0.98633,                0.94932,                0.96584,                0.84841,                0.63894,                0.31709,                0.79107,              0.0086932,              0.0086932,              0.0086932
                    134,                0.67158,                0.38292,                0.86671,                0.98653,                0.94942,                0.96707,                0.84857,                 0.6384,                0.31694,                0.79102,              0.0086833,              0.0086833,              0.0086833
                    135,                0.67081,                0.38138,                0.86344,                0.98626,                0.94931,                0.96702,                0.84874,                0.63825,                0.31667,                0.79095,              0.0086734,              0.0086734,              0.0086734
                    136,                0.66154,                0.37996,                0.86156,                0.98641,                0.94926,                0.96703,                0.84873,                0.63798,                0.31683,                0.79099,              0.0086635,              0.0086635,              0.0086635
